text,actual,predicted
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3644)	0.1962269738534176
  (0, 2667)	0.2063153331195557
  (0, 4488)	0.13157497123016973
  (0, 1103)	0.1910701065204127
  (0, 2335)	0.3658663471545844
  (0, 4127)	0.5064348477004654
  (0, 1350)	0.46722425609243484
  (0, 2748)	0.5064348477004654",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4835)	0.22046060686112096
  (0, 3031)	0.5167407837035513
  (0, 3091)	0.26635590512987645
  (0, 643)	0.45626209241247007
  (0, 4145)	0.2687528612323633
  (0, 2012)	0.24255796126274312
  (0, 2892)	0.27063965188118666
  (0, 1082)	0.3481867343453484
  (0, 1277)	0.28233531478144297",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1008)	0.3970141246075741
  (0, 1405)	0.2442505684275866
  (0, 3722)	0.25271495886376355
  (0, 481)	0.31617489591068515
  (0, 3918)	0.2648805880143306
  (0, 2805)	0.3026267980454675
  (0, 3627)	0.3233987017345992
  (0, 2483)	0.32211680517814234
  (0, 849)	0.28285650864885703
  (0, 2639)	0.4108425047367274",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2452)	0.21226138374095893
  (0, 4811)	0.22075356143454808
  (0, 1501)	0.3602115345370883
  (0, 427)	0.28402061372317006
  (0, 4824)	0.29943749419606225
  (0, 1112)	0.25335391446184014
  (0, 641)	0.2906303055124962
  (0, 3809)	0.33541954671400237
  (0, 4790)	0.32119160064281266
  (0, 1397)	0.3492720859507603
  (0, 4569)	0.34614247269228776",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2987)	0.2880604258653311
  (0, 3369)	0.3600209533987033
  (0, 1311)	0.36225977846724533
  (0, 303)	0.35857291960414256
  (0, 4892)	0.3959136505901839
  (0, 3657)	0.4306110772332443
  (0, 1282)	0.4306110772332443",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4945)	0.17269289394599915
  (0, 2387)	0.26526671361998955
  (0, 1106)	0.27692203227116624
  (0, 638)	0.3276600232076505
  (0, 4855)	0.19381004708036687
  (0, 1881)	0.21211467926973454
  (0, 3786)	0.2906357090882316
  (0, 3613)	0.3022910277394083
  (0, 4543)	0.5538440645423325
  (0, 2801)	0.3022910277394083
  (0, 1880)	0.24338604442262687",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3298)	0.3592805159416918
  (0, 4956)	0.4181944815700748
  (0, 499)	0.31132612860731795
  (0, 2537)	0.4867183732245859
  (0, 3308)	0.3983766804117826
  (0, 3831)	0.4511188022739566",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2686)	0.436534764372933
  (0, 3224)	0.36176162533722944
  (0, 2009)	0.5886328183813963
  (0, 665)	0.5762615127280393",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4743)	0.3237581659412003
  (0, 660)	0.29813851233752764
  (0, 281)	0.2473048841502804
  (0, 4568)	0.31309533553647434
  (0, 2087)	0.38660291190088264
  (0, 2457)	0.38660291190088264
  (0, 741)	0.39965056515827474
  (0, 2886)	0.43412150992143134",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2628)	0.24502953364206848
  (0, 169)	0.32375973467830543
  (0, 4488)	0.21603312504981045
  (0, 1052)	0.32375973467830543
  (0, 3429)	0.31120737108348473
  (0, 1499)	0.2790174091137557
  (0, 1080)	0.6131189307863456
  (0, 3591)	0.3647381516000096",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4974)	0.17775089894360357
  (0, 4551)	0.2646359713373937
  (0, 4377)	0.18676497570897632
  (0, 2715)	0.28998318228382863
  (0, 162)	0.32151675005434044
  (0, 4760)	0.497247801828887
  (0, 705)	0.2702072533178548
  (0, 33)	0.25975437899165266
  (0, 3466)	0.3040684986433445
  (0, 205)	0.3040684986433445
  (0, 1618)	0.32151675005434044",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3717)	0.5094502181863378
  (0, 4230)	0.2971592772491527
  (0, 1405)	0.296548168122371
  (0, 3825)	0.24895240230552695
  (0, 4208)	0.325455319557055
  (0, 4054)	0.4315390374845529
  (0, 2644)	0.45835752268632846",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2565)	0.3847745816370309
  (0, 2613)	0.48041698835294483
  (0, 3511)	0.530536320623266
  (0, 4261)	0.5828200846980665",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 14 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 141)	0.1306315582297951
  (0, 2686)	0.15711000579620907
  (0, 232)	0.1856642689599909
  (0, 3088)	0.20170535603443274
  (0, 575)	0.23910987256516048
  (0, 576)	0.2339324266420376
  (0, 4862)	0.24765609107648984
  (0, 4301)	0.5704101725770556
  (0, 4996)	0.25297801568092293
  (0, 782)	0.27809629180167544
  (0, 2293)	0.2170279399853415
  (0, 1792)	0.27809629180167544
  (0, 3227)	0.2339324266420376
  (0, 40)	0.25297801568092293",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2679)	0.19869741973868202
  (0, 943)	0.2581415407849003
  (0, 2438)	0.2740643818834403
  (0, 3079)	0.3437564510476911
  (0, 4958)	0.2823695609267475
  (0, 390)	0.2967624303739672
  (0, 555)	0.3210584025571641
  (0, 1486)	0.32936358160047136
  (0, 2061)	0.2877914666679049
  (0, 1983)	0.3656074262930435
  (0, 3176)	0.3236516693177537",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 14 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 141)	0.16020944809815021
  (0, 4830)	0.2131707230084778
  (0, 2861)	0.2766491644720618
  (0, 1833)	0.15705864732778602
  (0, 3877)	0.17620418881015962
  (0, 4057)	0.2466719379780343
  (0, 1087)	0.2831760911599938
  (0, 499)	0.2008362815355609
  (0, 2853)	0.31809821689503504
  (0, 3016)	0.31809821689503504
  (0, 4363)	0.30373093766296333
  (0, 692)	0.32270008724355936
  (0, 4022)	0.34978186043446097
  (0, 3932)	0.3068582654738465",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 330)	0.546644971562263
  (0, 3855)	0.47010546304327683
  (0, 1340)	0.6929503075131426",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4835)	0.5102966470392118
  (0, 1757)	0.6087323435443994
  (0, 4065)	0.6074884903794319",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4108)	0.5482383817933394
  (0, 3572)	0.7004976857716949
  (0, 3065)	0.45687817737020464",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1495)	0.27210399825815007
  (0, 4931)	0.3262629555254313
  (0, 3877)	0.22676520054039428
  (0, 2985)	0.27433911803560446
  (0, 493)	0.25930574904116543
  (0, 4488)	0.23390373724678823
  (0, 2572)	0.3123355294410535
  (0, 4927)	0.33695095202826625
  (0, 339)	0.2747214918606791
  (0, 3327)	0.3027641793155118
  (0, 1500)	0.28127147540367536
  (0, 4464)	0.33695095202826625",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2875)	0.30473298990415926
  (0, 2834)	0.3627094299419335
  (0, 2111)	0.30872848671252995
  (0, 2427)	0.4358675519939
  (0, 1111)	0.3716754149585272
  (0, 3708)	0.40269434555324574
  (0, 3522)	0.4358675519939",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 243)	0.3087746278285357
  (0, 457)	0.3197987507944235
  (0, 941)	0.38772176461158675
  (0, 3197)	0.40978524112952514
  (0, 2060)	0.4012264829907998
  (0, 4957)	0.40978524112952514
  (0, 1562)	0.39399015609253507",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 860)	0.24724391527563816
  (0, 3177)	0.8956518630338546
  (0, 3168)	0.36970013065071866",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2500)	0.4389256564458772
  (0, 3640)	0.49484074489218643
  (0, 2131)	0.47242912275936044
  (0, 519)	0.47242912275936044
  (0, 4261)	0.34073208426231905",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.18657503120154736
  (0, 2987)	0.21175772206903534
  (0, 3918)	0.24635123822593805
  (0, 1666)	0.2204729709695193
  (0, 2865)	0.27698266167786395
  (0, 3557)	0.30200069039396177
  (0, 4125)	0.2663028260651116
  (0, 4790)	0.31654893426851544
  (0, 1230)	0.3442235299932603
  (0, 3777)	0.35926576478977135
  (0, 3696)	0.30326008983212027
  (0, 4804)	0.3639759828770683",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1405)	0.31670933050589306
  (0, 632)	0.3246621858356367
  (0, 3918)	0.3434594000500637
  (0, 3593)	0.3625645263890728
  (0, 2959)	0.3697365773928699
  (0, 849)	0.36676801229215056
  (0, 2668)	0.5231140968063509",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4204)	0.30446241562424253
  (0, 4459)	0.279558400115157
  (0, 2727)	0.33378177957880595
  (0, 3689)	0.4005472072241258
  (0, 2101)	0.41544858150971875
  (0, 4577)	0.4198427209077742
  (0, 1468)	0.4565478755024305",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2965)	0.3665425432496341
  (0, 386)	0.48077390379367135
  (0, 334)	0.5585609410228908
  (0, 2651)	0.5679020096660219",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3031)	0.305343706299154
  (0, 643)	0.26960666302072894
  (0, 3960)	0.31617826086714046
  (0, 4812)	0.2954089236609829
  (0, 618)	0.345853350158896
  (0, 182)	0.42656170000145205
  (0, 1815)	0.46904866827916863
  (0, 4998)	0.3539297479954048",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1933)	0.8645883565439298
  (0, 1317)	0.5024808192644437",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 849)	0.5857804671189445
  (0, 4118)	0.8104697676914984",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 760)	0.28556332587861344
  (0, 3722)	0.5180980423763197
  (0, 2122)	0.2973509042281703
  (0, 375)	0.3830424547797073
  (0, 1590)	0.2850419129915911
  (0, 4981)	0.2953927767088707
  (0, 3635)	0.3156922807618973
  (0, 1161)	0.3830424547797073",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3004)	0.32621783700696777
  (0, 3224)	0.22962012590376604
  (0, 4835)	0.2793952586623256
  (0, 4632)	0.34721478786539084
  (0, 1687)	0.3087115428938994
  (0, 4791)	0.3682666328974027
  (0, 3528)	0.48020969228820376
  (0, 2709)	0.42510260283134516",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1846)	0.2759435722184278
  (0, 4835)	0.2568935108760624
  (0, 1833)	0.2076626459391425
  (0, 1344)	0.36014384671123023
  (0, 4104)	0.32173115701516164
  (0, 2512)	0.30279995282680516
  (0, 1115)	0.32899351630739826
  (0, 2871)	0.4015924703402756
  (0, 3304)	0.36195663826364605
  (0, 848)	0.2988459492163722",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1881)	0.5612185683734949
  (0, 4231)	0.8276676377102132",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 1 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4570)	1.0",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 331)	0.2688217371747966
  (0, 1833)	0.21374716626624798
  (0, 3664)	0.3048747304704187
  (0, 4208)	0.2965263896490114
  (0, 1813)	0.4391749857505547
  (0, 1710)	0.43291212303489107
  (0, 4203)	0.4760316146309714
  (0, 1155)	0.3070453533112647",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4937)	0.25532708640562224
  (0, 3508)	0.3342812086205545
  (0, 1785)	0.33561151465653405
  (0, 4693)	0.3045246740826273
  (0, 4782)	0.41200694679638156
  (0, 480)	0.3444374411709016
  (0, 4813)	0.42635754120352953
  (0, 1923)	0.38409134146145474",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3770)	0.2833046172062432
  (0, 440)	0.2473714782708602
  (0, 3661)	0.29564848684108963
  (0, 4542)	0.29222257394670126
  (0, 1467)	0.2601454333250579
  (0, 607)	0.33835556574409253
  (0, 4368)	0.33835556574409253
  (0, 966)	0.38360077730784714
  (0, 3743)	0.30789616462371056
  (0, 221)	0.38360077730784714",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3318)	0.30378804228487977
  (0, 2727)	0.3185153232675978
  (0, 2252)	0.39068781639192174
  (0, 4208)	0.3155366471253853
  (0, 4168)	0.45470456166475864
  (0, 153)	0.33101388943164145
  (0, 3997)	0.3696011854184825
  (0, 4237)	0.3180078599564627",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1753)	0.43319381432949927
  (0, 21)	0.3182931106979704
  (0, 2621)	0.3050731092012278
  (0, 3116)	0.43319381432949927
  (0, 336)	0.286415542565283
  (0, 4470)	0.36406224778172663
  (0, 461)	0.4644684584500601",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1349)	0.3352263828217054
  (0, 2560)	0.3386991126291323
  (0, 1471)	0.3781150750881507
  (0, 243)	0.3386991126291323
  (0, 4125)	0.30673111421225113
  (0, 2610)	0.34784838608794943
  (0, 4465)	0.36460524563544194
  (0, 1514)	0.4088992824462686",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2441)	0.5512890983541189
  (0, 1045)	0.6498580032966678
  (0, 1954)	0.5232254825476018",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1860)	0.1716938412388245
  (0, 3877)	0.18364742651662647
  (0, 4243)	0.24465638424185235
  (0, 1596)	0.25040126990821915
  (0, 4521)	0.2609003730512273
  (0, 1283)	0.2798800924538235
  (0, 3443)	0.6544899100040817
  (0, 1734)	0.33633162162120805
  (0, 1805)	0.3554707195857331",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2452)	0.31114595578454146
  (0, 397)	0.4510573381520843
  (0, 485)	0.4210032356871256
  (0, 326)	0.5413638111058499
  (0, 2958)	0.47897491736415665",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1860)	0.1865148625490945
  (0, 2686)	0.21815803219292224
  (0, 2062)	0.24631388068193805
  (0, 4459)	0.2085655750925716
  (0, 3091)	0.26577570604383993
  (0, 3917)	0.7561811283942989
  (0, 4807)	0.3248312391289688
  (0, 848)	0.25590465671979357",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 760)	0.28886876233953596
  (0, 3193)	0.3302249641506026
  (0, 1711)	0.35488230717465347
  (0, 4100)	0.3837824327872456
  (0, 3898)	0.2988119904731819
  (0, 3913)	0.3410441972705668
  (0, 1629)	0.356917014206338
  (0, 3183)	0.3441604244776972
  (0, 4017)	0.28781938882804553",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 232)	0.3576456999792111
  (0, 3318)	0.3294809916620895
  (0, 4791)	0.40223939397215175
  (0, 2164)	0.47706075349508
  (0, 2226)	0.46431850747255293
  (0, 2119)	0.39819173829931437",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3224)	0.19812690917116044
  (0, 2249)	0.30782946529622696
  (0, 2987)	0.2296273985440987
  (0, 3369)	0.28699074057801727
  (0, 2242)	0.32748573329986586
  (0, 4176)	0.36679826930714365
  (0, 2265)	0.38074461340155574
  (0, 4612)	0.43400349350324574
  (0, 852)	0.39469095749596783",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1984)	0.30414031782635265
  (0, 2250)	0.24268511950482882
  (0, 988)	0.2183257428058472
  (0, 486)	0.2475318704157092
  (0, 2930)	0.2551823950125514
  (0, 4200)	0.2747001778118297
  (0, 1713)	0.32410284965278296
  (0, 771)	0.3270331938185618
  (0, 420)	0.32410284965278296
  (0, 748)	0.38024197577987484
  (0, 2416)	0.37076436759178216",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1311)	0.3101693864201908
  (0, 1283)	0.3578805027015271
  (0, 2573)	0.7190673049963497
  (0, 4790)	0.36869225221824947
  (0, 3686)	0.3503208979683426",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1503)	0.2383511465934722
  (0, 4840)	0.2906707510755219
  (0, 465)	0.26221637504702955
  (0, 1607)	0.31608292168861096
  (0, 3352)	0.3035467035054669
  (0, 4135)	0.33905570222929216
  (0, 4982)	0.28912147335503113
  (0, 2863)	0.35086533529969754
  (0, 4306)	0.3057662163131181
  (0, 3093)	0.25305611198096833
  (0, 4975)	0.3445372977171033",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3676)	0.3457908977836179
  (0, 4833)	0.33388550974071324
  (0, 2341)	0.37625438674279843
  (0, 868)	0.4081139357792786
  (0, 1240)	0.516361049606487
  (0, 1239)	0.44067679735154924",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 816)	0.534912329553528
  (0, 1972)	0.4986907280560383
  (0, 2401)	0.6820383841416524",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3103)	0.33424096164445755
  (0, 4423)	0.6341109893533324
  (0, 2151)	0.6972705592094981",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2093)	0.31789098238914004
  (0, 4443)	0.31789098238914004
  (0, 1539)	0.3467193053718106
  (0, 2917)	0.31789098238914004
  (0, 6)	0.3854930727285187
  (0, 3685)	0.29914218076161603
  (0, 3102)	0.3945879312986004
  (0, 4928)	0.4275875398915315",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1868)	0.27172261971548267
  (0, 4931)	0.3575110894504285
  (0, 3427)	0.40741356255477035
  (0, 3906)	0.49326376642759306
  (0, 4208)	0.3072605249481914
  (0, 3607)	0.35869603215816326
  (0, 777)	0.40741356255477035",0,0
